UID,Province_State,Combined_Key,7/11/20,7/12/20,7/13/20,7/14/20
84080001,Alabama,"Out of AL, Alabama, US",0,0,0,0
84080002,Alaska,"Out of AK, Alaska, US",0,0,0,0
84080004,Arizona,"Out of AZ, Arizona, US",0,0,0,0
84080005,Arkansas,"Out of AR, Arkansas, US",0,0,0,0
84080006,California,"Out of CA, California, US",0,0,0,0
84080008,Colorado,"Out of CO, Colorado, US",0,0,0,0
84080009,Connecticut,"Out of CT, Connecticut, US",0,0,0,0
84080010,Delaware,"Out of DE, Delaware, US",0,0,0,0
84080011,District of Columbia,"Out of DC, District of Columbia, US",0,0,0,0
84080012,Florida,"Out of FL, Florida, US",0,0,0,0
84080013,Georgia,"Out of GA, Georgia, US",50,50,54,58
84080015,Hawaii,"Out of HI, Hawaii, US",0,0,1,1
84080016,Idaho,"Out of ID, Idaho, US",0,0,0,0
84080017,Illinois,"Out of IL, Illinois, US",0,0,0,0
84080018,Indiana,"Out of IN, Indiana, US",0,0,0,0
84080019,Iowa,"Out of IA, Iowa, US",0,0,0,0
84080020,Kansas,"Out of KS, Kansas, US",0,0,0,0
84080021,Kentucky,"Out of KY, Kentucky, US",0,0,0,0
84080022,Louisiana,"Out of LA, Louisiana, US",0,0,0,0
84080023,Maine,"Out of ME, Maine, US",0,0,0,0
84080024,Maryland,"Out of MD, Maryland, US",0,0,0,0
84080025,Massachusetts,"Out of MA, Massachusetts, US",0,0,0,0
84080026,Michigan,"Out of MI, Michigan, US",0,0,0,0
84080027,Minnesota,"Out of MN, Minnesota, US",0,0,0,0
84080028,Mississippi,"Out of MS, Mississippi, US",0,0,0,0
84080029,Missouri,"Out of MO, Missouri, US",0,0,0,0
84080030,Montana,"Out of MT, Montana, US",0,0,0,0
84080031,Nebraska,"Out of NE, Nebraska, US",0,0,0,0
84080032,Nevada,"Out of NV, Nevada, US",0,0,0,0
84080033,New Hampshire,"Out of NH, New Hampshire, US",0,0,0,0
84080034,New Jersey,"Out of NJ, New Jersey, US",0,0,0,0
84080035,New Mexico,"Out of NM, New Mexico, US",0,0,0,0
84080036,New York,"Out of NY, New York, US",0,0,0,0
84080037,North Carolina,"Out of NC, North Carolina, US",0,0,0,0
84080038,North Dakota,"Out of ND, North Dakota, US",0,0,0,0
84080039,Ohio,"Out of OH, Ohio, US",0,0,0,0
84080040,Oklahoma,"Out of OK, Oklahoma, US",0,0,0,0
84080041,Oregon,"Out of OR, Oregon, US",0,0,0,0
84080042,Pennsylvania,"Out of PA, Pennsylvania, US",0,0,0,0
84080044,Rhode Island,"Out of RI, Rhode Island, US",0,0,0,0
84080045,South Carolina,"Out of SC, South Carolina, US",0,0,0,0
84080046,South Dakota,"Out of SD, South Dakota, US",0,0,0,0
84080047,Tennessee,"Out of TN, Tennessee, US",10,10,12,11
84080048,Texas,"Out of TX, Texas, US",0,0,0,0
84080049,Utah,"Out of UT, Utah, US",0,0,0,0
84080050,Vermont,"Out of VT, Vermont, US",0,0,0,0
84080051,Virginia,"Out of VA, Virginia, US",0,0,0,0
84080053,Washington,"Out of WA, Washington, US",0,0,0,0
84080054,West Virginia,"Out of WV, West Virginia, US",0,0,0,0
84080055,Wisconsin,"Out of WI, Wisconsin, US",0,0,0,0
84080056,Wyoming,"Out of WY, Wyoming, US",0,0,0,0
84088888,Diamond Princess,"Diamond Princess, US",0,0,0,0
84090001,Alabama,"Unassigned, Alabama, US",28,28,28,28
84090002,Alaska,"Unassigned, Alaska, US",0,0,0,0
84090004,Arizona,"Unassigned, Arizona, US",1,1,1,0
84090005,Arkansas,"Unassigned, Arkansas, US",0,0,0,0
84090006,California,"Unassigned, California, US",0,0,0,0
84090008,Colorado,"Unassigned, Colorado, US",0,0,0,0
84090009,Connecticut,"Unassigned, Connecticut, US",0,0,2,0
84090010,Delaware,"Unassigned, Delaware, US",9,9,9,9
84090011,District of Columbia,"Unassigned, District of Columbia, US",0,0,0,0
84090012,Florida,"Unassigned, Florida, US",0,0,0,0
84090013,Georgia,"Unassigned, Georgia, US",2,2,2,2
84090015,Hawaii,"Unassigned, Hawaii, US",0,0,0,0
84090016,Idaho,"Unassigned, Idaho, US",0,0,0,0
84090017,Illinois,"Unassigned, Illinois, US",201,201,201,201
84090018,Indiana,"Unassigned, Indiana, US",193,193,193,193
84090019,Iowa,"Unassigned, Iowa, US",0,0,0,0
84090020,Kansas,"Unassigned, Kansas, US",1,1,1,1
84090021,Kentucky,"Unassigned, Kentucky, US",0,0,0,0
84090022,Louisiana,"Unassigned, Louisiana, US",108,108,108,108
84090023,Maine,"Unassigned, Maine, US",0,0,0,0
84090024,Maryland,"Unassigned, Maryland, US",18,16,16,19
84090025,Massachusetts,"Unassigned, Massachusetts, US",7,7,7,7
84090026,Michigan,"Unassigned, Michigan, US",0,0,0,0
84090027,Minnesota,"Unassigned, Minnesota, US",38,38,38,38
84090028,Mississippi,"Unassigned, Mississippi, US",0,0,0,0
84090029,Missouri,"Unassigned, Missouri, US",0,0,0,0
84090030,Montana,"Unassigned, Montana, US",0,0,0,0
84090031,Nebraska,"Unassigned, Nebraska, US",1,1,1,1
84090032,Nevada,"Unassigned, Nevada, US",0,0,0,0
84090033,New Hampshire,"Unassigned, New Hampshire, US",0,0,0,0
84090034,New Jersey,"Unassigned, New Jersey, US",0,0,0,0
84090035,New Mexico,"Unassigned, New Mexico, US",0,0,0,0
84090036,New York,"Unassigned, New York, US",0,0,0,0
84090037,North Carolina,"Unassigned, North Carolina, US",0,0,0,0
84090038,North Dakota,"Unassigned, North Dakota, US",0,0,0,0
84090039,Ohio,"Unassigned, Ohio, US",0,0,0,0
84090040,Oklahoma,"Unassigned, Oklahoma, US",0,0,0,0
84090041,Oregon,"Unassigned, Oregon, US",0,0,0,0
84090042,Pennsylvania,"Unassigned, Pennsylvania, US",0,0,0,0
84090044,Rhode Island,"Unassigned, Rhode Island, US",976,976,984,985
84090045,South Carolina,"Unassigned, South Carolina, US",0,0,0,0
84090046,South Dakota,"Unassigned, South Dakota, US",0,0,0,0
84090047,Tennessee,"Unassigned, Tennessee, US",2,2,2,1
84090048,Texas,"Unassigned, Texas, US",0,0,0,0
84090049,Utah,"Unassigned, Utah, US",0,0,0,0
84090050,Vermont,"Unassigned, Vermont, US",0,0,0,0
84090051,Virginia,"Unassigned, Virginia, US",0,0,0,0
84090053,Washington,"Unassigned, Washington, US",0,1,1,1
84090054,West Virginia,"Unassigned, West Virginia, US",0,0,0,0
84090055,Wisconsin,"Unassigned, Wisconsin, US",0,0,0,0
84090056,Wyoming,"Unassigned, Wyoming, US",20,20,20,21
84099999,Grand Princess,"Grand Princess, US",3,3,3,3
84070004,Michigan,"Michigan Department of Corrections (MDOC), Michigan, US",68,68,68,68
84070005,Michigan,"Federal Correctional Institution (FCI), Michigan, US",5,5,5,5
84070015,Utah,"Bear River, Utah, US",3,3,3,4
84070016,Utah,"Central Utah, Utah, US",0,0,0,0
84070017,Utah,"Southeast Utah, Utah, US",0,0,0,0
84070018,Utah,"Southwest Utah, Utah, US",16,18,18,19
84070019,Utah,"TriCounty, Utah, US",0,0,0,0
84070020,Utah,"Weber-Morgan, Utah, US",14,14,15,16
