UID,Key,6/1/20,6/2/20,6/3/20,6/4/20
84048453,"Travis, Texas, US",93,93,93,95
84048455,"Trinity, Texas, US",0,0,0,0
84048457,"Tyler, Texas, US",0,0,0,0
84048459,"Upshur, Texas, US",0,0,0,0
84048461,"Upton, Texas, US",0,0,0,0
84048463,"Uvalde, Texas, US",0,0,0,0
84048465,"Val Verde, Texas, US",0,0,0,0
84048467,"Van Zandt, Texas, US",1,1,1,1
84048469,"Victoria, Texas, US",7,7,7,7
84048471,"Walker, Texas, US",27,27,27,27
84048473,"Waller, Texas, US",0,0,0,0
84048475,"Ward, Texas, US",0,0,0,0
84048477,"Washington, Texas, US",25,25,25,25
84048479,"Webb, Texas, US",19,19,19,19
84048481,"Wharton, Texas, US",0,0,0,1
84048483,"Wheeler, Texas, US",0,0,0,0
84048485,"Wichita, Texas, US",2,2,2,2
84048487,"Wilbarger, Texas, US",0,0,0,0
84048489,"Willacy, Texas, US",1,2,2,2
84048491,"Williamson, Texas, US",25,25,25,27
84048493,"Wilson, Texas, US",5,5,5,5
84048495,"Winkler, Texas, US",0,0,0,0
84048497,"Wise, Texas, US",3,3,3,3
84048499,"Wood, Texas, US",1,3,3,4
84048501,"Yoakum, Texas, US",0,0,0,0
84048503,"Young, Texas, US",1,1,1,1
84048505,"Zapata, Texas, US",0,0,0,0
84048507,"Zavala, Texas, US",0,0,0,0
84049001,"Beaver, Utah, US",0,0,0,0
84049003,"Box Elder, Utah, US",0,0,0,0
84049005,"Cache, Utah, US",0,0,0,0
84049007,"Carbon, Utah, US",0,0,0,0
84049009,"Daggett, Utah, US",0,0,0,0
84049011,"Davis, Utah, US",2,2,2,2
84049013,"Duchesne, Utah, US",0,0,0,0
84049015,"Emery, Utah, US",0,0,0,0
84049017,"Garfield, Utah, US",0,0,0,0
84049019,"Grand, Utah, US",0,0,0,0
84049021,"Iron, Utah, US",0,0,0,0
84049023,"Juab, Utah, US",0,0,0,0
84049025,"Kane, Utah, US",0,0,0,0
84049027,"Millard, Utah, US",0,0,0,0
84049029,"Morgan, Utah, US",0,0,0,0
84049031,"Piute, Utah, US",0,0,0,0
84049033,"Rich, Utah, US",0,0,0,0
84049035,"Salt Lake, Utah, US",74,74,78,78
84049037,"San Juan, Utah, US",5,5,5,5
84049039,"Sanpete, Utah, US",0,0,0,0
84049041,"Sevier, Utah, US",0,0,0,0
84049043,"Summit, Utah, US",0,0,0,0
84049045,"Tooele, Utah, US",0,0,0,0
84049047,"Uintah, Utah, US",0,0,0,0
84049049,"Utah, Utah, US",17,17,17,17
84049051,"Wasatch, Utah, US",2,2,2,2
84049053,"Washington,Utah,US",0,0,0,0
84049055,"Wayne, Utah, US",0,0,0,0
84049057,"Weber,Utah,US",0,0,0,0
84050001,"Addison, Vermont, US",2,2,2,2
84050003,"Bennington, Vermont, US",1,1,1,1
84050005,"Caledonia, Vermont, US",0,0,0,0
84050007,"Chittenden, Vermont, US",39,39,39,39
84050009,"Essex, Vermont, US",0,0,0,0
84050011,"Franklin, Vermont, US",5,5,5,5
84050013,"Grand Isle, Vermont, US",0,0,0,0
84050015,"Lamoille, Vermont, US",1,1,1,1
84050017,"Orange, Vermont, US",0,0,0,0
84050019,"Orleans, Vermont, US",0,0,0,0
84050021,"Rutland, Vermont, US",1,1,1,1
84050023,"Washington, Vermont, US",1,1,1,1
84050025,"Windham, Vermont, US",3,3,3,3
84050027,"Windsor, Vermont, US",2,2,2,2
84051001,"Accomack, Virginia, US",12,12,12,12
84051003,"Albemarle, Virginia, US",8,8,8,8
84051005,"Alleghany, Virginia, US",2,2,2,2
84051007,"Amelia, Virginia, US",1,1,1,1
84051009,"Amherst, Virginia, US",0,0,0,0
84051011,"Appomattox, Virginia, US",0,0,0,0
84051013,"Arlington, Virginia, US",116,117,120,120
84051015,"Augusta, Virginia, US",1,2,2,2
84051017,"Bath, Virginia, US",0,0,0,0
84051019,"Bedford, Virginia, US",2,2,2,2
84051021,"Bland, Virginia, US",0,0,0,0
84051023,"Botetourt, Virginia, US",4,4,4,4
84051025,"Brunswick, Virginia, US",1,1,1,1
84051027,"Buchanan, Virginia, US",0,0,0,0
84051029,"Buckingham, Virginia, US",3,3,3,3
84051031,"Campbell, Virginia, US",1,1,1,1
84051033,"Caroline, Virginia, US",2,2,2,3
84051035,"Carroll, Virginia, US",1,1,1,1
84051036,"Charles City, Virginia, US",1,1,2,2
84051037,"Charlotte, Virginia, US",0,0,0,0
84051041,"Chesterfield, Virginia, US",35,37,37,37
84051043,"Clarke, Virginia, US",0,0,0,0
84051045,"Craig, Virginia, US",0,0,0,0
84051047,"Culpeper, Virginia, US",6,8,8,8
84051049,"Cumberland, Virginia, US",0,0,0,0
84051051,"Dickenson, Virginia, US",0,0,0,0
84051053,"Dinwiddie, Virginia, US",0,0,0,0
84051057,"Essex, Virginia, US",0,0,0,0
84051059,"Fairfax, Virginia, US",387,391,396,403
84051061,"Fauquier, Virginia, US",6,6,6,6
84051063,"Floyd, Virginia, US",0,0,0,1
84051065,"Fluvanna, Virginia, US",6,6,6,6
84051067,"Franklin, Virginia, US",1,1,1,1
84051069,"Frederick, Virginia, US",4,4,4,4
84051071,"Giles, Virginia, US",0,0,0,0
84051073,"Gloucester, Virginia, US",1,1,1,1
84051075,"Goochland, Virginia, US",6,6,6,6
84051077,"Grayson, Virginia, US",0,0,0,0
84051079,"Greene, Virginia, US",1,1,1,1
84051081,"Greensville, Virginia, US",7,7,7,7
84051083,"Halifax, Virginia, US",0,0,1,1
84051085,"Hanover, Virginia, US",24,24,24,24
84051087,"Henrico, Virginia, US",134,135,134,134
84051089,"Henry, Virginia, US",3,3,3,3
84051091,"Highland, Virginia, US",0,0,0,0
84051093,"Isle of Wight, Virginia, US",3,3,3,3
84051095,"James City, Virginia, US",15,15,15,15
84051097,"King and Queen, Virginia, US",1,1,1,1
84051099,"King George, Virginia, US",4,4,4,4
84051101,"King William, Virginia, US",0,0,0,0
84051103,"Lancaster, Virginia, US",0,0,0,0
84051105,"Lee, Virginia, US",0,0,0,0
84051107,"Loudoun, Virginia, US",66,67,67,67
84051109,"Louisa, Virginia, US",1,1,1,1
84051111,"Lunenburg, Virginia, US",0,0,0,0
84051113,"Madison, Virginia, US",1,1,1,1
84051115,"Mathews, Virginia, US",0,0,0,0
84051117,"Mecklenburg, Virginia, US",21,22,23,23
84051119,"Middlesex, Virginia, US",0,0,0,0
84051121,"Montgomery, Virginia, US",1,1,1,1
84051125,"Nelson, Virginia, US",0,0,0,0
84051127,"New Kent, Virginia, US",1,1,1,1
84051131,"Northampton, Virginia, US",23,23,23,25
84051133,"Northumberland, Virginia, US",1,1,1,1
84051135,"Nottoway, Virginia, US",0,0,0,0
84051137,"Orange, Virginia, US",1,1,1,1
84051139,"Page, Virginia, US",21,24,24,24
84051141,"Patrick, Virginia, US",0,0,0,0
84051143,"Pittsylvania, Virginia, US",1,1,1,1
84051145,"Powhatan, Virginia, US",0,0,0,0
84051147,"Prince Edward, Virginia, US",2,2,2,2
84051149,"Prince George, Virginia, US",0,0,0,0
84051153,"Prince William, Virginia, US",104,104,109,110
84051155,"Pulaski, Virginia, US",0,0,0,0
84051157,"Rappahannock, Virginia, US",0,0,0,0
84051159,"Richmond, Virginia, US",4,4,5,5
84051161,"Roanoke, Virginia, US",7,7,6,6
84051163,"Rockbridge, Virginia, US",0,0,0,0
84051165,"Rockingham, Virginia, US",6,6,6,6
84051167,"Russell, Virginia, US",0,0,0,0
84051169,"Scott, Virginia, US",2,2,2,2
84051171,"Shenandoah, Virginia, US",21,22,22,22
84051173,"Smyth, Virginia, US",0,0,0,0
84051175,"Southampton, Virginia, US",2,2,2,2
84051177,"Spotsylvania, Virginia, US",7,7,7,7
84051179,"Stafford, Virginia, US",5,5,5,5
84051181,"Surry, Virginia, US",1,1,1,1
84051183,"Sussex, Virginia, US",2,2,2,2
84051185,"Tazewell, Virginia, US",0,0,0,0
84051187,"Warren, Virginia, US",2,2,3,3
84051191,"Washington, Virginia, US",4,4,4,4
84051193,"Westmoreland, Virginia, US",1,1,1,1
84051195,"Wise, Virginia, US",2,2,2,2
84051197,"Wythe, Virginia, US",1,1,1,1
84051199,"York, Virginia, US",3,3,3,3
84051510,"Alexandria, Virginia, US",45,44,46,46
84051520,"Bristol, Virginia, US",0,0,0,0
84051530,"Buena Vista, Virginia, US",0,0,0,0
84051540,"Charlottesville, Virginia, US",3,3,3,3
84051550,"Chesapeake, Virginia, US",15,15,15,15
84051570,"Colonial Heights, Virginia, US",17,17,17,17
84051580,"Covington, Virginia, US",0,0,0,0
84051590,"Danville, Virginia, US",2,2,2,2
84051595,"Emporia, Virginia, US",6,6,6,6
84051600,"Fairfax City, Virginia, US",6,6,6,6
84051610,"Falls Church, Virginia, US",8,8,8,8
84051620,"Franklin City, Virginia, US",2,2,2,2
84051630,"Fredericksburg, Virginia, US",0,0,0,1
84051640,"Galax, Virginia, US",0,0,1,1
84051650,"Hampton, Virginia, US",3,3,3,4
84051660,"Harrisonburg, Virginia, US",23,23,23,23
84051670,"Hopewell, Virginia, US",1,1,1,2
84051678,"Lexington, Virginia, US",0,0,0,0
84051680,"Lynchburg, Virginia, US",1,1,1,1
84051683,"Manassas,Virginia,US",11,11,12,12
84051685,"Manassas Park, Virginia, US",6,6,6,6
84051690,"Martinsville, Virginia, US",1,1,1,1
84051700,"Newport News, Virginia, US",10,10,10,10
84051710,"Norfolk, Virginia, US",6,6,6,6
84051720,"Norton, Virginia, US",0,0,0,0
84051730,"Petersburg, Virginia, US",3,3,3,3
84051735,"Poquoson, Virginia, US",0,0,0,0
84051740,"Portsmouth, Virginia, US",11,11,11,11
84051750,"Radford, Virginia, US",0,0,0,0
84051760,"Richmond City, Virginia, US",25,24,24,24
84051770,"Roanoke City, Virginia, US",9,9,10,10
84051775,"Salem, Virginia, US",3,3,3,3
84051790,"Staunton, Virginia, US",0,0,0,0
84051800,"Suffolk, Virginia, US",33,33,33,33
84051810,"Virginia Beach, Virginia, US",23,23,23,24
84051820,"Waynesboro, Virginia, US",0,0,0,0
84051830,"Williamsburg, Virginia, US",4,4,4,5
84051840,"Winchester, Virginia, US",2,2,2,2
84053001,"Adams, Washington, US",0,0,0,0
84053003,"Asotin, Washington, US",2,2,2,2
84053005,"Benton, Washington, US",62,63,63,63
84053007,"Chelan, Washington, US",6,6,6,6
84053009,"Clallam, Washington, US",0,0,0,0
84053011,"Clark, Washington, US",22,22,22,23
84053013,"Columbia, Washington, US",0,0,0,0
84053015,"Cowlitz, Washington, US",0,0,0,0
84053017,"Douglas, Washington, US",3,3,3,3
84053019,"Ferry, Washington, US",0,0,0,0
84053021,"Franklin, Washington, US",20,20,20,20
84053023,"Garfield, Washington, US",0,0,0,0
84053025,"Grant, Washington, US",4,4,4,4
84053027,"Grays Harbor, Washington, US",0,0,0,0
84053029,"Island, Washington, US",11,11,11,11
84053031,"Jefferson, Washington, US",0,0,0,0
84053033,"King, Washington, US",569,570,573,574
84053035,"Kitsap, Washington, US",2,2,2,2
84053037,"Kittitas, Washington, US",0,0,0,0
84053039,"Klickitat, Washington, US",3,3,3,3
84053041,"Lewis, Washington, US",3,3,3,3
84053043,"Lincoln, Washington, US",0,0,0,0
84053045,"Mason, Washington, US",1,1,1,1
84053047,"Okanogan, Washington, US",1,1,1,1
84053049,"Pacific, Washington, US",1,1,1,1
84053051,"Pend Oreille, Washington, US",0,0,0,0
84053053,"Pierce, Washington, US",79,81,82,83
84053055,"San Juan, Washington, US",0,0,0,0
84053057,"Skagit, Washington, US",15,15,15,15
84053059,"Skamania, Washington, US",0,0,0,0
84053061,"Snohomish, Washington, US",149,149,150,150
84053063,"Spokane, Washington, US",33,34,34,34
84053065,"Stevens, Washington, US",1,1,1,1
84053067,"Thurston, Washington, US",2,2,2,2
84053069,"Wahkiakum, Washington, US",0,0,0,0
84053071,"Walla Walla, Washington, US",2,2,2,2
84053073,"Whatcom, Washington, US",37,37,37,37
84053075,"Whitman, Washington, US",0,0,0,0
84053077,"Yakima, Washington, US",95,96,97,97
84054001,"Barbour, West Virginia, US",1,1,1,1
84054003,"Berkeley, West Virginia, US",6,7,7,7
84054005,"Boone, West Virginia, US",0,0,0,0
84054007,"Braxton, West Virginia, US",0,0,0,0
84054009,"Brooke, West Virginia, US",0,0,0,0
84054011,"Cabell, West Virginia, US",0,0,0,0
84054013,"Calhoun, West Virginia, US",0,0,0,0
84054015,"Clay, West Virginia, US",0,0,0,0
84054017,"Doddridge, West Virginia, US",0,0,0,0
84054019,"Fayette, West Virginia, US",4,4,4,4
84054021,"Gilmer, West Virginia, US",0,0,0,0
84054023,"Grant, West Virginia, US",0,0,0,0
84054025,"Greenbrier, West Virginia, US",0,0,0,0
84054027,"Hampshire, West Virginia, US",1,1,1,1
84054029,"Hancock, West Virginia, US",0,0,0,0
84054031,"Hardy, West Virginia, US",0,0,0,0
84054033,"Harrison, West Virginia, US",1,1,1,1
84054035,"Jackson, West Virginia, US",18,18,18,18
84054037,"Jefferson, West Virginia, US",1,1,1,1
84054039,"Kanawha, West Virginia, US",18,19,19,19
84054041,"Lewis, West Virginia, US",1,1,1,1
84054043,"Lincoln, West Virginia, US",0,0,0,0
84054045,"Logan, West Virginia, US",1,1,1,1
84054047,"McDowell, West Virginia, US",0,0,0,0
84054049,"Marion, West Virginia, US",2,2,2,2
84054051,"Marshall, West Virginia, US",0,0,0,0
84054053,"Mason, West Virginia, US",0,0,0,0
84054055,"Mercer, West Virginia, US",0,0,0,0
84054057,"Mineral, West Virginia, US",1,1,1,1
84054059,"Mingo, West Virginia, US",1,1,1,1
84054061,"Monongalia, West Virginia, US",4,4,4,5
84054063,"Monroe, West Virginia, US",0,0,0,0
84054065,"Morgan, West Virginia, US",0,0,0,0
84054067,"Nicholas, West Virginia, US",1,1,1,1
84054069,"Ohio, West Virginia, US",1,1,1,1
84054071,"Pendleton, West Virginia, US",0,0,0,0
84054073,"Pleasants, West Virginia, US",0,0,0,0
84054075,"Pocahontas, West Virginia, US",0,0,0,0
84054077,"Preston, West Virginia, US",3,3,3,3
84054079,"Putnam, West Virginia, US",0,0,0,0
84054081,"Raleigh, West Virginia, US",0,0,0,0
84054083,"Randolph, West Virginia, US",0,0,0,0
84054085,"Ritchie, West Virginia, US",0,0,0,0
84054087,"Roane, West Virginia, US",0,0,0,0
84054089,"Summers, West Virginia, US",0,0,0,0
84054091,"Taylor, West Virginia, US",0,0,0,0
84054093,"Tucker, West Virginia, US",0,0,0,0
84054095,"Tyler, West Virginia, US",0,0,0,0
84054097,"Upshur, West Virginia, US",0,0,0,0
84054099,"Wayne, West Virginia, US",9,9,9,9
84054101,"Webster, West Virginia, US",0,0,0,0
84054103,"Wetzel, West Virginia, US",0,0,0,0
84054105,"Wirt, West Virginia, US",0,0,0,0
84054107,"Wood, West Virginia, US",2,2,2,2
84054109,"Wyoming, West Virginia, US",0,0,0,0
84055001,"Adams, Wisconsin, US",1,1,1,1
84055003,"Ashland, Wisconsin, US",0,0,0,0
84055005,"Barron, Wisconsin, US",0,0,0,0
84055007,"Bayfield, Wisconsin, US",1,1,1,1
84055009,"Brown, Wisconsin, US",37,37,37,38
84055011,"Buffalo, Wisconsin, US",1,1,1,1
84055013,"Burnett, Wisconsin, US",1,1,1,1
84055015,"Calumet, Wisconsin, US",1,1,1,1
84055017,"Chippewa, Wisconsin, US",0,0,0,0
84055019,"Clark, Wisconsin, US",4,4,4,4
84055021,"Columbia, Wisconsin, US",1,1,1,1
84055023,"Crawford, Wisconsin, US",0,0,0,0
84055025,"Dane, Wisconsin, US",29,29,29,29
84055027,"Dodge, Wisconsin, US",2,2,3,3
84055029,"Door, Wisconsin, US",3,3,3,3
84055031,"Douglas, Wisconsin, US",0,0,0,0
84055033,"Dunn, Wisconsin, US",0,0,0,0
84055035,"Eau Claire, Wisconsin, US",0,0,0,0
84055037,"Florence, Wisconsin, US",0,0,0,0
84055039,"Fond du Lac, Wisconsin, US",5,5,5,5
84055041,"Forest, Wisconsin, US",2,2,2,2
84055043,"Grant, Wisconsin, US",12,12,12,12
84055045,"Green, Wisconsin, US",0,0,0,0
84055047,"Green Lake, Wisconsin, US",0,0,0,0
84055049,"Iowa, Wisconsin, US",0,0,0,0
84055051,"Iron, Wisconsin, US",1,1,1,1
84055053,"Jackson, Wisconsin, US",1,1,1,1
84055055,"Jefferson, Wisconsin, US",3,3,3,3
84055057,"Juneau, Wisconsin, US",1,1,1,1
84055059,"Kenosha, Wisconsin, US",30,30,30,33
84055061,"Kewaunee, Wisconsin, US",1,1,1,1
84055063,"La Crosse, Wisconsin, US",0,0,0,0
84055065,"Lafayette, Wisconsin, US",0,0,0,0
84055067,"Langlade, Wisconsin, US",0,0,0,0
84055069,"Lincoln, Wisconsin, US",0,0,0,0
84055071,"Manitowoc, Wisconsin, US",1,1,1,1
84055073,"Marathon, Wisconsin, US",1,1,1,1
84055075,"Marinette, Wisconsin, US",2,2,2,2
84055077,"Marquette, Wisconsin, US",1,1,1,1
84055078,"Menominee, Wisconsin, US",0,0,0,0
84055079,"Milwaukee, Wisconsin, US",299,309,315,316
84055081,"Monroe, Wisconsin, US",1,1,1,1
84055083,"Oconto, Wisconsin, US",0,0,0,0
84055085,"Oneida, Wisconsin, US",0,0,0,0
84055087,"Outagamie, Wisconsin, US",8,8,8,8
84055089,"Ozaukee, Wisconsin, US",12,12,13,13
84055091,"Pepin, Wisconsin, US",0,0,0,0
84055093,"Pierce, Wisconsin, US",0,0,0,0
84055095,"Polk, Wisconsin, US",1,1,1,1
84055097,"Portage, Wisconsin, US",0,0,0,0
84055099,"Price, Wisconsin, US",0,0,0,0
84055101,"Racine, Wisconsin, US",40,41,41,44
84055103,"Richland, Wisconsin, US",4,4,4,4
84055105,"Rock, Wisconsin, US",19,19,19,20
84055107,"Rusk, Wisconsin, US",0,0,0,0
84055109,"St. Croix, Wisconsin, US",0,0,0,0
84055111,"Sauk, Wisconsin, US",3,3,3,3
84055113,"Sawyer, Wisconsin, US",0,0,0,0
84055115,"Shawano, Wisconsin, US",0,0,0,0
84055117,"Sheboygan, Wisconsin, US",3,3,3,3
84055119,"Taylor, Wisconsin, US",0,0,0,0
84055121,"Trempealeau, Wisconsin, US",0,0,0,0
84055123,"Vernon, Wisconsin, US",0,0,0,0
84055125,"Vilas, Wisconsin, US",0,0,0,0
84055127,"Walworth, Wisconsin, US",17,17,17,17
84055129,"Washburn, Wisconsin, US",0,0,0,0
84055131,"Washington, Wisconsin, US",7,8,8,9
84055133,"Waukesha, Wisconsin, US",30,30,31,31
84055135,"Waupaca, Wisconsin, US",1,1,1,1
84055137,"Waushara, Wisconsin, US",0,0,0,0
84055139,"Winnebago, Wisconsin, US",7,7,7,7
84055141,"Wood, Wisconsin, US",1,1,1,1
84056001,"Albany, Wyoming, US",0,0,0,0
84056003,"Big Horn, Wyoming, US",0,0,0,0
84056005,"Campbell, Wyoming, US",0,0,0,0
84056007,"Carbon, Wyoming, US",0,0,0,0
84056009,"Converse, Wyoming, US",0,0,0,0
84056011,"Crook, Wyoming, US",0,0,0,0
84056013,"Fremont, Wyoming, US",0,0,0,0
84056015,"Goshen, Wyoming, US",0,0,0,0
84056017,"Hot Springs, Wyoming, US",0,0,0,0
84056019,"Johnson, Wyoming, US",1,1,1,1
84056021,"Laramie, Wyoming, US",0,0,0,0
84056023,"Lincoln, Wyoming, US",0,0,0,0
84056025,"Natrona, Wyoming, US",0,0,0,0
84056027,"Niobrara, Wyoming, US",0,0,0,0
84056029,"Park, Wyoming, US",0,0,0,0
84056031,"Platte, Wyoming, US",0,0,0,0
84056033,"Sheridan, Wyoming, US",0,0,0,0
84056035,"Sublette, Wyoming, US",0,0,0,0
84056037,"Sweetwater, Wyoming, US",0,0,0,0
84056039,"Teton, Wyoming, US",0,0,0,0
84056041,"Uinta, Wyoming, US",0,0,0,0
84056043,"Washakie, Wyoming, US",0,0,0,0
84056045,"Weston, Wyoming, US",0,0,0,0
84070002,"Dukes and Nantucket,Massachusetts,US",1,1,1,1
84070003,"Kansas City,Missouri,US",26,27,27,27
84080001,"Out of AL, Alabama, US",0,0,0,0
84080002,"Out of AK, Alaska, US",0,0,0,0
84080004,"Out of AZ, Arizona, US",0,0,0,0
84080005,"Out of AR, Arkansas, US",0,0,0,0
84080006,"Out of CA, California, US",0,0,0,0
84080008,"Out of CO, Colorado, US",0,0,0,0
84080009,"Out of CT, Connecticut, US",0,0,0,0
84080010,"Out of DE, Delaware, US",0,0,0,0
84080011,"Out of DC, District of Columbia, US",0,0,0,0
84080012,"Out of FL, Florida, US",0,0,0,0
84080013,"Out of GA, Georgia, US",34,32,31,31
84080015,"Out of HI, Hawaii, US",0,0,0,0
84080016,"Out of ID, Idaho, US",0,0,0,0
84080017,"Out of IL, Illinois, US",1,1,1,1
84080018,"Out of IN, Indiana, US",0,0,0,0
84080019,"Out of IA, Iowa, US",0,0,0,0
84080020,"Out of KS, Kansas, US",0,0,0,0
84080021,"Out of KY, Kentucky, US",0,0,0,0
84080022,"Out of LA, Louisiana, US",0,0,0,0
84080023,"Out of ME, Maine, US",0,0,0,0
84080024,"Out of MD, Maryland, US",0,0,0,0
84080025,"Out of MA, Massachusetts, US",0,0,0,0
84080026,"Out of MI, Michigan, US",0,0,0,0
84080027,"Out of MN, Minnesota, US",0,0,0,0
84080028,"Out of MS, Mississippi, US",0,0,0,0
84080029,"Out of MO, Missouri, US",0,0,0,0
84080030,"Out of MT, Montana, US",0,0,0,0
84080031,"Out of NE, Nebraska, US",0,0,0,0
84080032,"Out of NV, Nevada, US",0,0,0,0
84080033,"Out of NH, New Hampshire, US",0,0,0,0
84080034,"Out of NJ, New Jersey, US",0,0,0,0
84080035,"Out of NM, New Mexico, US",0,0,0,0
84080036,"Out of NY, New York, US",0,0,0,0
84080037,"Out of NC, North Carolina, US",0,0,0,0
84080038,"Out of ND, North Dakota, US",0,0,0,0
84080039,"Out of OH, Ohio, US",0,0,0,0
84080040,"Out of OK, Oklahoma, US",0,0,0,0
84080041,"Out of OR, Oregon, US",0,0,0,0
84080042,"Out of PA, Pennsylvania, US",0,0,0,0
84080044,"Out of RI, Rhode Island, US",0,0,0,0
84080045,"Out of SC, South Carolina, US",0,0,0,0
84080046,"Out of SD, South Dakota, US",0,0,0,0
84080047,"Out of TN, Tennessee, US",4,4,4,4
84080048,"Out of TX, Texas, US",0,0,0,0
84080049,"Out of UT, Utah, US",0,0,0,0
84080050,"Out of VT, Vermont, US",0,0,0,0
84080051,"Out of VA, Virginia, US",0,0,0,0
84080053,"Out of WA, Washington, US",0,0,0,0
84080054,"Out of WV, West Virginia, US",0,0,0,0
84080055,"Out of WI, Wisconsin, US",0,0,0,0
84080056,"Out of WY, Wyoming, US",0,0,0,0
84088888,"Diamond Princess, US",0,0,0,0
84090001,"Unassigned, Alabama, US",2,2,2,2
84090002,"Unassigned, Alaska, US",0,0,0,0
84090004,"Unassigned, Arizona, US",3,3,3,3
84090005,"Unassigned, Arkansas, US",0,0,0,0
84090006,"Unassigned, California, US",0,0,0,0
84090008,"Unassigned, Colorado, US",0,0,0,0
84090009,"Unassigned, Connecticut, US",0,0,0,0
84090010,"Unassigned, Delaware, US",0,0,0,1
84090011,"Unassigned, District of Columbia, US",0,0,0,0
84090012,"Unassigned, Florida, US",0,0,0,0
84090013,"Unassigned, Georgia, US",1,0,0,0
84090015,"Unassigned, Hawaii, US",0,0,0,0
84090016,"Unassigned, Idaho, US",0,0,0,0
84090017,"Unassigned, Illinois, US",0,0,0,0
84090018,"Unassigned, Indiana, US",167,175,175,179
84090019,"Unassigned, Iowa, US",0,0,0,0
84090020,"Unassigned, Kansas, US",0,0,0,0
84090021,"Unassigned, Kentucky, US",0,0,0,0
84090022,"Unassigned, Louisiana, US",111,111,111,111
84090023,"Unassigned, Maine, US",0,0,0,0
84090024,"Unassigned, Maryland, US",46,55,53,40
84090025,"Unassigned, Massachusetts, US",14,12,12,10
84090026,"Unassigned, Michigan, US",0,0,0,0
84090027,"Unassigned, Minnesota, US",10,10,11,11
84090028,"Unassigned, Mississippi, US",0,0,0,0
84090029,"Unassigned, Missouri, US",0,0,0,0
84090030,"Unassigned, Montana, US",0,0,0,0
84090031,"Unassigned, Nebraska, US",35,35,35,19
84090032,"Unassigned, Nevada, US",2,2,2,0
84090033,"Unassigned, New Hampshire, US",0,0,0,0
84090034,"Unassigned, New Jersey, US",0,0,0,0
84090035,"Unassigned, New Mexico, US",0,0,0,0
84090036,"Unassigned, New York, US",0,0,0,0
84090037,"Unassigned, North Carolina, US",0,0,0,0
84090038,"Unassigned, North Dakota, US",6,0,0,0
84090039,"Unassigned, Ohio, US",0,0,0,0
84090040,"Unassigned, Oklahoma, US",0,0,0,0
84090041,"Unassigned, Oregon, US",0,0,0,0
84090042,"Unassigned, Pennsylvania, US",0,0,0,0
84090044,"Unassigned, Rhode Island, US",720,732,742,756
84090045,"Unassigned, South Carolina, US",0,0,0,0
84090046,"Unassigned, South Dakota, US",0,0,0,0
84090047,"Unassigned, Tennessee, US",0,0,0,0
84090048,"Unassigned, Texas, US",0,0,0,0
84090049,"Unassigned, Utah, US",0,0,0,0
84090050,"Unassigned, Vermont, US",0,0,0,0
84090051,"Unassigned, Virginia, US",0,0,0,0
84090053,"Unassigned, Washington, US",0,0,0,0
84090054,"Unassigned, West Virginia, US",0,0,0,0
84090055,"Unassigned, Wisconsin, US",0,0,0,0
84090056,"Unassigned, Wyoming, US",16,16,16,16
84099999,"Grand Princess, US",3,3,3,3
84070004,"Michigan Department of Corrections (MDOC), Michigan, US",69,70,70,70
84070005,"Federal Correctional Institution (FCI), Michigan, US",4,4,4,4
84070015,"Bear River, Utah, US",2,2,2,2
84070016,"Central Utah, Utah, US",0,0,0,0
84070017,"Southeast Utah, Utah, US",0,0,0,0
84070018,"Southwest Utah, Utah, US",4,4,4,4
84070019,"TriCounty, Utah, US",0,0,0,0
84070020,"Weber-Morgan, Utah, US",7,7,7,7
